"transaction","modo","consorcio","id_servico_jae","servico","descricao_servico","nome_completo_servico","latitude_servico","longitude_servico","sentido","cadastro_cliente","produto","tipo_transacao","tipo_usuario","meio_pagamento","quantidade_passageiros"
"I7L3477ZNM","BRT","MobiRio","35","TOGEN","General OlÃ­mpio","TOGEN - General OlÃ­mpio","-22922318","-43679628","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"WQM3UQ690D","BRT","MobiRio","35","TOGEN","General OlÃ­mpio","TOGEN - General OlÃ­mpio","-22922318","-43679628","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"IBAS2MTUFY","BRT","MobiRio","80","TCGUA","GuaporÃ©","TCGUA - GuaporÃ©","-2283765","-4328972","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"ZLY1SX5JZO","BRT","MobiRio","51","TOICR","Icurana","TOICR - Icurana","-22915084","-43605764","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"WQM3UQ690D","BRT","MobiRio","95","TCIPA","Ipase","TCIPA - Ipase","-2290469","-4335704","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"A7TYCNAQD4","BRT","MobiRio","95","TCIPA","Ipase","TCIPA - Ipase","-2290469","-4335704","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"3JNXFRD2PX","BRT","MobiRio","95","TCIPA","Ipase","TCIPA - Ipase","-2290469","-4335704","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"OJFCK547Q7","BRT","MobiRio","95","TCIPA","Ipase","TCIPA - Ipase","-2290469","-4335704","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"3JNXFRD2PX","BRT","MobiRio","95","TCIPA","Ipase","TCIPA - Ipase","-2290469","-4335704","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"OJFCK547Q7","BRT","MobiRio","125","TLLDI","Leila Diniz","TLLDI - Leila Diniz","-22952975","-43390581","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"IBAS2MTUFY","BRT","MobiRio","114","TCLJO","LourenÃ§o Jorge","TCLJO - LourenÃ§o Jorge","-229946","-4336589","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"3JNXFRD2PX","BRT","MobiRio","114","TCLJO","LourenÃ§o Jorge","TCLJO - LourenÃ§o Jorge","-229946","-4336589","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"PFD3SJ2QE6","BRT","MobiRio","114","TCLJO","LourenÃ§o Jorge","TCLJO - LourenÃ§o Jorge","-229946","-4336589","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"EOQ9EUXH96","BRT","MobiRio","90","TCMAD","Madureira - Manaceia","TCMAD - Madureira - Manaceia","-2287725","-4333608","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"I7L3477ZNM","BRT","MobiRio","89","TCMCD","MercadÃ£o de Madureira","TCMCD - MercadÃ£o de Madureira","-2287024","-4333555","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"Y99J6JEFR0","BRT","MobiRio","89","TCMCD","MercadÃ£o de Madureira","TCMCD - MercadÃ£o de Madureira","-2287024","-4333555","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"Y99J6JEFR0","BRT","MobiRio","75","TCOCR","Olaria - Cacique de Ramos","TCOCR - Olaria - Cacique de Ramos","-2284858","-4326542","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"IPGMI5Q28K","BRT","MobiRio","131","TLPQO","Parque OlÃ­mpico","TLPQO - Parque OlÃ­mpico","-229732","-4339358","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"OJFCK547Q7","BRT","MobiRio","131","TLPQO","Parque OlÃ­mpico","TLPQO - Parque OlÃ­mpico","-229732","-4339358","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"WQM3UQ690D","BRT","MobiRio","49","TOPSP","Parque SÃ£o Paulo","TOPSP - Parque SÃ£o Paulo","-2291627","-4362234","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"9KLI58GV46","BRT","MobiRio","94","TCPSC","PraÃ§a Seca","TCPSC - PraÃ§a Seca","-2289773","-4335224","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"IBAS2MTUFY","BRT","MobiRio","94","TCPSC","PraÃ§a Seca","TCPSC - PraÃ§a Seca","-2289773","-4335224","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"7N0REMSYHK","BRT","MobiRio","94","TCPSC","PraÃ§a Seca","TCPSC - PraÃ§a Seca","-2289773","-4335224","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"IBAS2MTUFY","BRT","MobiRio","106","TCPBA","PraÃ§a do Bandolim","TCPBA - PraÃ§a do Bandolim","-2295862","-4338344","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"9KLI58GV46","BRT","MobiRio","106","TCPBA","PraÃ§a do Bandolim","TCPBA - PraÃ§a do Bandolim","-2295862","-4338344","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"ZLY1SX5JZO","BRT","MobiRio","106","TCPBA","PraÃ§a do Bandolim","TCPBA - PraÃ§a do Bandolim","-2295862","-4338344","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"Y99J6JEFR0","BRT","MobiRio","81","TCPCA","PraÃ§a do Carmo","TCPCA - PraÃ§a do Carmo","-2283878","-4329499","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"QXMUV0WFRQ","BRT","MobiRio","81","TCPCA","PraÃ§a do Carmo","TCPCA - PraÃ§a do Carmo","-2283878","-4329499","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"IPGMI5Q28K","BRT","MobiRio","103","TCRPA","Recanto das Palmeiras - Jardim SÃ£o Luiz","TCRPA - Recanto das Palmeiras - Jardim SÃ£o Luiz","-2294827","-4337242","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"OI1IPWAAWK","BRT","MobiRio","103","TCRPA","Recanto das Palmeiras - Jardim SÃ£o Luiz","TCRPA - Recanto das Palmeiras - Jardim SÃ£o Luiz","-2294827","-4337242","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"3JNXFRD2PX","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"OI1IPWAAWK","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"0V57MYUKWU","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"7N0REMSYHK","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"IBAS2MTUFY","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"9I4HKW2FL2","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"QXMUV0WFRQ","BRT","MobiRio","110","TCHSA","Rede Sarah","TCHSA - Rede Sarah","-2297331","-4337664","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"9I4HKW2FL2","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"K3O082EWOJ","BRT","MobiRio","109","TCRJ2","Rio 2","TCRJ2 - Rio 2","-2297324","-4338279","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"WQM3UQ690D","BRT","MobiRio","109","TCRJ2","Rio 2","TCRJ2 - Rio 2","-2297324","-4338279","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"I7L3477ZNM","BRT","MobiRio","11","TOSAL","Salvador Allende","TOSAL - Salvador Allende","-2300825","-4344269","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"SLGENCBQYV","BRT","MobiRio","36","TOSTC","Santa Cruz","TOSTC - Santa Cruz","-2291726","-4368354","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"I7L3477ZNM","BRT","MobiRio","36","TOSTC","Santa Cruz","TOSTC - Santa Cruz","-2291726","-4368354","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","4"
"3JNXFRD2PX","BRT","MobiRio","36","TOSTC","Santa Cruz","TOSTC - Santa Cruz","-2291726","-4368354","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"ZLY1SX5JZO","BRT","MobiRio","101","TCSEF","Santa EfigÃªnia","TCSEF - Santa EfigÃªnia","-2293661","-4337178","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"QXMUV0WFRQ","BRT","MobiRio","73","TCSTL","Santa Luzia","TCSTL - Santa Luzia","-2285485","-4325325","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"OJFCK547Q7","BRT","MobiRio","73","TCSTL","Santa Luzia","TCSTL - Santa Luzia","-2285485","-4325325","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"IPGMI5Q28K","BRT","MobiRio","135","TLMGB","SÃ£o JosÃ© de MagalhÃ£es Bastos","TLMGB - SÃ£o JosÃ© de MagalhÃ£es Bastos","-2286811","-43413185","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"LMQ4KCG4T6","BRT","MobiRio","135","TLMGB","SÃ£o JosÃ© de MagalhÃ£es Bastos","TLMGB - SÃ£o JosÃ© de MagalhÃ£es Bastos","-2286811","-43413185","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"ZLY1SX5JZO","BRT","MobiRio","135","TLMGB","SÃ£o JosÃ© de MagalhÃ£es Bastos","TLMGB - SÃ£o JosÃ© de MagalhÃ£es Bastos","-2286811","-43413185","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"OJFCK547Q7","BRT","MobiRio","96","TCTQE","Tanque","TCTQE - Tanque","-2291558","-4336137","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"SLGENCBQYV","BRT","MobiRio","96","TCTQE","Tanque","TCTQE - Tanque","-2291558","-4336137","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"7N0REMSYHK","BRT","MobiRio","96","TCTQE","Tanque","TCTQE - Tanque","-2291558","-4336137","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"IBAS2MTUFY","BRT","MobiRio","96","TCTQE","Tanque","TCTQE - Tanque","-2291558","-4336137","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"OJFCK547Q7","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"EOQ9EUXH96","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"WQM3UQ690D","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"SLGENCBQYV","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"SLGENCBQYV","BRT","MobiRio","112","TCVPA","Via Parque","TCVPA - Via Parque","-2298394","-4336572","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"OI1IPWAAWK","BRT","MobiRio","112","TCVPA","Via Parque","TCVPA - Via Parque","-2298394","-4336572","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"K3O082EWOJ","BRT","MobiRio","112","TCVPA","Via Parque","TCVPA - Via Parque","-2298394","-4336572","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"7N0REMSYHK","BRT","MobiRio","112","TCVPA","Via Parque","TCVPA - Via Parque","-2298394","-4336572","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"PFD3SJ2QE6","BRT","MobiRio","84","TCVCA","Vicente de Carvalho","TCVCA - Vicente de Carvalho","-2285265","-4331275","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"IBAS2MTUFY","BRT","MobiRio","84","TCVCA","Vicente de Carvalho","TCVCA - Vicente de Carvalho","-2285265","-4331275","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"Y99J6JEFR0","BRT","MobiRio","83","TCVKO","Vila Kosmos - Nossa Senhora do Carmo","TCVKO - Vila Kosmos - Nossa Senhora do Carmo","-2284968","-4330798","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"9KLI58GV46","BRT","MobiRio","104","TCVSA","Vila SapÃª - IV CentenÃ¡rio","TCVSA - Vila SapÃª - IV CentenÃ¡rio","-2295221","-4337457","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"9I4HKW2FL2","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"OI1IPWAAWK","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"I7L3477ZNM","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"9I4HKW2FL2","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"OJFCK547Q7","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"3JNXFRD2PX","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"3JNXFRD2PX","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"IBAS2MTUFY","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"OJFCK547Q7","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"ZLY1SX5JZO","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","3"
"SLGENCBQYV","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"WQM3UQ690D","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"0V57MYUKWU","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"IPGMI5Q28K","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"K3O082EWOJ","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"9KLI58GV46","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"Y99J6JEFR0","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"Y99J6JEFR0","BRT","MobiRio","37","TOCGD","Campo Grande","TOCGD - Campo Grande","-2290177","-4355479","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"LMQ4KCG4T6","BRT","MobiRio","143","TLDEO","Terminal de IntegraÃ§Ã£o Deodoro","TLDEO - Terminal de IntegraÃ§Ã£o Deodoro","-22853696","-43384447","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"7N0REMSYHK","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"7N0REMSYHK","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"RNYO5OZPOM","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"PFD3SJ2QE6","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"3JNXFRD2PX","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"9KLI58GV46","BRT","MobiRio","116","TCMPP","Terminal Paulo da Portela","TCMPP - Terminal Paulo da Portela","-22877989","-43336399","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"ZLY1SX5JZO","BRT","MobiRio","116","TCMPP","Terminal Paulo da Portela","TCMPP - Terminal Paulo da Portela","-22877989","-43336399","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"PFD3SJ2QE6","BRT","MobiRio","116","TCMPP","Terminal Paulo da Portela","TCMPP - Terminal Paulo da Portela","-22877989","-43336399","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"3JNXFRD2PX","BRT","MobiRio","116","TCMPP","Terminal Paulo da Portela","TCMPP - Terminal Paulo da Portela","-22877989","-43336399","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"IBAS2MTUFY","BRT","MobiRio","133","TLREC","Terminal ParalÃ­mpico Recreio","TLREC - Terminal ParalÃ­mpico Recreio","-2300843","-4344038","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"K3O082EWOJ","BRT","MobiRio","133","TLREC","Terminal ParalÃ­mpico Recreio","TLREC - Terminal ParalÃ­mpico Recreio","-2300843","-4344038","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"0V57MYUKWU","BRT","MobiRio","133","TLREC","Terminal ParalÃ­mpico Recreio","TLREC - Terminal ParalÃ­mpico Recreio","-2300843","-4344038","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"I7L3477ZNM","BRT","MobiRio","136","TLSUL","Terminal Sulacap","TLSUL - Terminal Sulacap","-2288415","-4339961","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"IBAS2MTUFY","BRT","MobiRio","113","TCAJA","Aeroporto de JacarepaguÃ¡","TCAJA - Aeroporto de JacarepaguÃ¡","-2298903","-4336581","0","NÃ£o Cadastrado","CartÃ£o Avulso","Integral","Pagante","CartÃ£o","1"
"7N0REMSYHK","BRT","MobiRio","59","TOAFC","AfrÃ¢nio Costa - Teatro Nathalia Timberg","TOAFC - AfrÃ¢nio Costa - Teatro Nathalia Timberg","-2300056","-4333513","0","NÃ£o Cadastrado","CartÃ£o Avulso","Integral","Pagante","CartÃ£o","2"
"IBAS2MTUFY","BRT","MobiRio","99","TCAND","AndrÃ© Rocha","TCAND - AndrÃ© Rocha","-2292949","-4337343","0","NÃ£o Cadastrado","CartÃ£o Avulso","Integral","Pagante","CartÃ£o","1"
"WQM3UQ690D","BRT","MobiRio","97","TCACA","Aracy Cabral","TCACA - Aracy Cabral","-22920144","-43368184","0","NÃ£o Cadastrado","CartÃ£o Avulso","Integral","Pagante","CartÃ£o","1"
"9KLI58GV46","BRT","MobiRio","97","TCACA","Aracy Cabral","TCACA - Aracy Cabral","-22920144","-43368184","0","NÃ£o Cadastrado","CartÃ£o Avulso","Integral","Pagante","CartÃ£o","1"
"Y99J6JEFR0","BRT","MobiRio","97","TCACA","Aracy Cabral","TCACA - Aracy Cabral","-22920144","-43368184","0","NÃ£o Cadastrado","CartÃ£o Avulso","Integral","Pagante","CartÃ£o","3"
"7N0REMSYHK","BRT","MobiRio","105","TCAPA","Arroio Pavuna","TCAPA - Arroio Pavuna","-2295527","-4337735","0","NÃ£o Cadastrado","CartÃ£o Avulso","Integral","Pagante","CartÃ£o","1"
"OI1IPWAAWK","BRT","MobiRio","105","TCAPA","Arroio Pavuna","TCAPA - Arroio Pavuna","-2295527","-4337735","0","NÃ£o Cadastrado","CartÃ£o Avulso","Integral","Pagante","CartÃ£o","1"
"IPGMI5Q28K","BRT","MobiRio","105","TCAPA","Arroio Pavuna","TCAPA - Arroio Pavuna","-2295527","-4337735","0","NÃ£o Cadastrado","CartÃ£o Avulso","Integral","Pagante","CartÃ£o","1"
"OI1IPWAAWK","BRT","MobiRio","61","TOBSP","Barra Shopping - Parador","TOBSP - Barra Shopping - Parador","-2299998","-4336127","0","NÃ£o Cadastrado","CartÃ£o Avulso","Integral","Pagante","CartÃ£o","2"
"QXMUV0WFRQ","BRT","MobiRio","61","TOBSP","Barra Shopping - Parador","TOBSP - Barra Shopping - Parador","-2299998","-4336127","0","NÃ£o Cadastrado","CartÃ£o Avulso","Integral","Pagante","CartÃ£o","1"
"I7L3477ZNM","BRT","MobiRio","61","TOBSP","Barra Shopping - Parador","TOBSP - Barra Shopping - Parador","-2299998","-4336127","0","NÃ£o Cadastrado","CartÃ£o Avulso","Integral","Pagante","CartÃ£o","3"
